id,name,brand,original_price,discount,price,discount_rate,quantity_sold,rating_average,seller_product_id,seller_avg_rating,is_official,review_count,total_follower
86276788,Siêu Sale áo len nam cổ lọ nam thời trang- áo len nam - áo len cổ cao - áo len form ôm dáng,OEM,123000,0,123000,0,40.0,4.5,201114839.0,4.5436,False,4553.0,2040.0
70979877,Áo phông nam cổ tim hàng cao cấp,OEM,190000,0,190000,0,27.0,4.6,70979892.0,4.5436,False,4553.0,2040.0
142781435,Áo len dài tay nam cổ lọ phối kẻ ngang phong cách trẻ trung AL12 Micado,Micado,249000,60000,189000,24,17.0,5.0,142781447.0,4.5436,False,4553.0,2040.0
147444526,Áo Sơ Mi Nam Dài Tay Sọc Ngang Bảng To PONIVA,OEM,164000,0,164000,0,7.0,4.7,147445088.0,4.5436,False,4553.0,2040.0
200927239,Áo PoLo form rộng phong cách Hàn Quốc thêu chữ AF cổ bẻ- Áo PôLô Unisex nam nữ mặc đều m,OEM,79000,0,79000,0,2.0,5.0,200927254.0,4.5436,False,4553.0,2040.0
81712020,"Quần Shorts Kaki Nam Vải Đẹp, Bền Màu LD 44",OEM,79000,0,79000,0,70.0,4.3,81713965.0,4.5436,False,4553.0,2040.0
66954007,QUẦN SỌT NAM KAKI KHÓA KÉO NHIỀU MÀU,OEM,70000,0,70000,0,185.0,4.0,71536348.0,4.5436,False,4553.0,2040.0
99489061,Quần jean nam họa tiết cao cấp vải co dãn hàng quảng châu PHUONGNAMSHOP cao cấp kv5x,OEM,162000,0,162000,0,3.0,5.0,99489125.0,4.5436,False,4553.0,2040.0
182710825,áo khoác kaki nam lót dù caro trơn thấm hút tốt phong cách trẻ 2022,OEM,185000,0,185000,0,7.0,4.0,198617557.0,4.5436,False,4553.0,2040.0
178585201,ÁO HOODIE NAM NỮ IN HÌNH 3 LON NƯỚC HAPPY VẢI NỈ CHẤT DÀY MỀM MỊN ĐẸP,NIU24,102000,0,102000,0,3.0,4.5,178585214.0,4.5436,False,4553.0,2040.0
55473422,"Áo thun nam phông trơn Casual 1st cổ tim tay ngắn cộc, vải 100% cotton cao cấp thoáng mát, thấm hút mồ hôi, form áo trẻ trung thích hợp đi làm, đi chơi, dạo phố, du lịch, Made in Vietnam",Casual 1st,135000,0,135000,0,274.0,4.5,55473476.0,4.5436,False,4553.0,2040.0
47099868,Quần Biển Nam,SZone,109000,0,109000,0,250.0,4.5,47099906.0,4.5436,False,4553.0,2040.0
201853386,Áo khoác nam dáng dài Sans05 blazer kẻ caro rộng măng tô dạ hàn quốc choàng ngoài big size to lớn 3xl 4xl 90kg 100kg,OEM,899000,0,899000,0,3.0,5.0,201853408.0,4.5436,False,4553.0,2040.0
208652847,Áo khoác nam cao cấp Sans24 dạ len lông cừu ấm big size to đại 80kg 90kg 100kg màu đen nâu xám manto măng tô dáng ngắn,OEM,990000,0,990000,0,4.0,5.0,208652873.0,4.5436,False,4553.0,2040.0
137947751,Áo mũ Hoodie Unisex MonsterX Gấu X form rộng 5 màu nỉ bông cặp đôi nam nữ Oversize Ulzzang thu đông,OEM,105000,0,105000,0,1.0,0.0,242841145.0,4.5436,False,4553.0,2040.0
137666840,Áo Khoác Nhung Gân Tăm Bomber Jackets Thêu Logo G.O.N.Z Cúc Bấm Unisex Nam Nữ Form Rộng Ulzzang,OEM,136000,0,136000,0,33.0,4.0,142715872.0,4.5436,False,4553.0,2040.0
94808227,Quần ống rộng kẻ caro nam nữ - quần vải unisex- năng động thoải mái - Đổi trả free nếu không ưng hoặc hàng lỗi,OEM,97000,0,97000,0,147.0,4.6,105621251.0,4.5436,False,4553.0,2040.0
101656633,Áo Khoác Dạ Nam Dáng Ngắn Áo Dạ Nam Dáng Vest Sans19 Sans Shop,OEM,690000,0,690000,0,24.0,4.5,101657476.0,4.5436,False,4553.0,2040.0
101657582,Áo Măng Tô - Áo Khoác Dạ Dáng Dài Sans02 Sans Shop,OEM,639000,0,639000,0,13.0,3.8,101658037.0,4.5436,False,4553.0,2040.0
158790340,"Quần jogger nam nữ chất vải gió mềm mịn, phong cách street wear MAMC",OEM,139000,0,139000,0,22.0,4.5,158790364.0,4.5436,False,4553.0,2040.0
98623706,Quần Short Jean Nam Chất Bò Co Giãn️️Quần Đùi Nam thời trang cao cấp (kèm hình thật) Tô Tồ Shop - QSJNM250,OEM,219000,90000,129000,41,14.0,5.0,108298059.0,4.5436,False,4553.0,2040.0
5442703,Combo 5 chiếc quần sịp đùi nam siêu mềm xuất Nhật,OEM,85990,0,85990,0,18.0,5.0,167609346.0,4.5436,False,4553.0,2040.0
90572771,"Áo Sơ Mi Nam Tay Dài,Vải Đũi Cao Cấp,Siêu Đẹp M.O.N Boutique",OEM,92000,0,92000,0,,,,,,,
151845243,Áo khoác phao nam có nón logo thêu cực đẹp thời trang nam ấm áp MỚI NHẤT HIỆN NAY,OEM,194000,39000,155000,20,18.0,3.0,151846989.0,4.5436,False,4553.0,2040.0
198650949,Bình Xịt Khử mùi Thuố.c L.á Sukkiri 320ml xịt nén khí tinh dầu thơm siêu khử mùi hôi khói gây khó chịu sang trọng,OEM,51410,8410,43000,16,1.0,5.0,198650950.0,4.5436,False,4553.0,2040.0
74238547,Quần thể thao nam jogger kaki mã TT33 thô túi hộp kiểu bó ống Hàn Quốc chất vải đẹp ống dài,OEM,199000,88000,111000,44,23.0,3.7,108020045.0,4.5436,False,4553.0,2040.0
98622338,Quần Short Nam Rách️️ Quần Short Bò Nam Cao Cấp - Sọt Jean Co Giãn Mẫu Mới Hàng VNXK Tô Tồ Shop - QSJN07,OEM,220000,106000,114000,48,26.0,4.6,107374198.0,4.5436,False,4553.0,2040.0
130815072,áo len nam cổ 3p Quảng Châu cao cấp,OEM,385000,0,385000,0,,,,,,,
71641635,Áo len nam cổ tròn áo len nam dệt kim thời trang cá tính,OEM,172000,0,172000,0,,,,,,,
15413966,Combo 5 quần sịp đùi lụa xuất nhật cao cấp (màu ngẫu nhiên),LQ luxury,84000,0,84000,0,7.0,4.6,171893640.0,4.5436,False,4553.0,2040.0
89687135,Quần nỉ nam trung niên hàng quảng châu chất đẹp,OEM,248750,0,248750,0,7.0,5.0,89688383.0,4.5436,False,4553.0,2040.0
146080611,"Áo len nam ZENTOMAN trung niên lông thỏ CLASSIC cổ 3 phân mềm mịn, giữ nhiệt, co giãn AL2149",Zentoman,346000,0,346000,0,30.0,3.9,146080618.0,4.5436,False,4553.0,2040.0
75359190,Quần dài Đũi nam ống côn cạp chun dây rút,OEM,95000,0,95000,0,49.0,3.6,75359225.0,4.5436,False,4553.0,2040.0
202518134,"Áo Polo nam/ Áo thun nam cổ bẻ - MOUSE UNI Basic - Vải cá sấu lạnh xuất khẩu - Form chuẩn, sang trọng, thanh lịch, thời thượng",OEM,329000,164000,165000,50,9.0,5.0,202518138.0,4.5436,False,4553.0,2040.0
122069743,Quần nam Quần đũi dài nam ống suông Form Slimfit dáng âu,OEM,150000,71000,79000,47,56.0,3.8,122070171.0,4.5436,False,4553.0,2040.0
103546447,"Quần baggy nam nữ kaki unisex, quần baggy kaki nam nữ",OEM,79000,0,79000,0,176.0,4.3,125168659.0,4.5436,False,4553.0,2040.0
150184854,"( Sale 30%)Quần tây nam màu đen mix kẹp vuông phom hàn chuẩn, chất vải chéo cao cấp dáng ôm body.quần tây rẻ, bền",OEM,109000,0,109000,0,47.0,3.6,162044067.0,4.5436,False,4553.0,2040.0
79723238,Bộ quần áo thể thao nam nữ in USA,OEM,98000,0,98000,0,10.0,3.0,90752503.0,4.5436,False,4553.0,2040.0
114333400,{SIÊU PHẨM MÙA ĐÔNG} ÁO KHOÁC NAM/ÁO KHOÁC PHAO NAM TRẦN BÔNG 3 LỚP SIÊU ẤM ÁP MÙA ĐÔNG CÓ SIZE 3XL,OEM,188000,38000,150000,20,19.0,3.3,114334842.0,4.5436,False,4553.0,2040.0
46699028,Quần short thun nam có lưới thông hơi Phúc An 1051 màu,Phúc An,71100,0,71100,0,76.0,4.7,46699036.0,4.5436,False,4553.0,2040.0
165995243,Áo khoác hoodie nam nữ vải nỉ xịn quảng châu mẫu mới 2021 Phuongnamshop20 nj20,OEM,123000,0,123000,0,9.0,2.8,202802248.0,4.5436,False,4553.0,2040.0
130029279,<FREE SHIP> SET ĐỒ BỘ THUN LẠNH NAM VẢI CO GIÃN TỐT (USA),OEM,78500,0,78500,0,3.0,5.0,130029372.0,4.5436,False,4553.0,2040.0
19638485,Quần jean nam đen tuyền rách gối - B00,OEM,127000,0,127000,0,184.0,4.3,35418522.0,4.5436,False,4553.0,2040.0
208622916,"Quần Bơi Nam Desmiit S3937 - Thiết Kế Kèm Miếng Độn Giúp Tự Tin Nổi Bật, Chất Liệu Thoáng Khí Thoải Mái Vận Động",OEM,380000,121000,259000,32,1.0,5.0,208622918.0,4.5436,False,4553.0,2040.0
155395362,Quần kaki nam trung niên túi hộp xuất khẩu dứoi 85kg,OEM,200000,0,200000,0,54.0,4.1,155395829.0,4.5436,False,4553.0,2040.0
87967105,[ Ảnh Thật ] Áo thun tay lỡ form rộng họa tiết THE OTHER - Unisex nam nữ đều mặc được,OEM,79000,0,79000,0,19.0,5.0,87967109.0,4.5436,False,4553.0,2040.0
115981814,Áo Khoác Dù Nam Nữ TMS Áo Khoác Gió Phối 2 Màu Couple Cực Đẹp Rẻ - Bomber Jacket (Video Ảnh Thật),OEM,96000,0,96000,0,56.0,4.8,127712954.0,4.5436,False,4553.0,2040.0
195233535,"Đồ Bảo Hộ Lao Động, Quần Áo Bảo Hộ Lao Động, Đồng Phục Nhân Viên Kĩ Thuật Vải KaKi Màu Xanh Đen",OEM,64000,7040,56960,11,15.0,4.3,195233718.0,4.5436,False,4553.0,2040.0
198308678,Áo Khoác Hoodie Nút Bấm Phối Tay Hai Màu Sành Điệu Thời Trang,OEM,187000,0,187000,0,26.0,4.5,198308687.0,4.5436,False,4553.0,2040.0
104064496,Quần Jean Nam Thời Trang Trẻ Màu Đen Rách Cao Cấp ms0101,OEM,145000,15000,130000,10,38.0,4.1,104064612.0,4.5436,False,4553.0,2040.0
84429549,"Áo khoác dù 1 sọc ,áo khoù dù , áo khoác gió , áo khoác nam nữ mặc vài dù  có nón trùm đầu 2 lớp chống nắng chống lạnh tốt",OEM,93000,0,93000,0,33.0,3.0,103740171.0,4.5436,False,4553.0,2040.0
22186536,Quần Jean Nam Cao Cấp Co Giản Mạnh 5679,OEM,108000,0,108000,0,190.0,4.3,145761810.0,4.5436,False,4553.0,2040.0
76596135,Áo chống nắng NAM thông hơi siêu mát,LQ luxury,144000,0,144000,0,2.0,5.0,161216575.0,4.5436,False,4553.0,2040.0
144240428,Bộ quần áo mặc nhà cho nam trung niên cổ tàu ngắn tay l2,OEM,310000,0,310000,0,44.0,4.5,144240937.0,4.5436,False,4553.0,2040.0
19760071,Quần jean dài nam rách - B963,OEM,149000,0,149000,0,80.0,3.7,99046031.0,4.5436,False,4553.0,2040.0
58955747,QUẦN JEAN NAM ĐEN RÁCH PHỐI MÀU,OEM,180000,0,180000,0,42.0,3.9,58955757.0,4.5436,False,4553.0,2040.0
75401492,ÁO KHOÁC KAKI NAM PHỐI DÀY DẶN,OEM,239000,0,239000,0,12.0,4.7,75401504.0,4.5436,False,4553.0,2040.0
129296991,quần bò nam trung niên hàng đẹp dáng thụng túi chéo Shop Nhung trung niên cao cấp,OEM,295000,0,295000,0,10.0,5.0,198872956.0,4.5436,False,4553.0,2040.0
64235669,ÁO KHOÁC DÙ NAM 2 LỚP GIẤU NÓN,OEM,129000,0,129000,0,34.0,3.4,74532464.0,4.5436,False,4553.0,2040.0
85790914,Áo thun nam nữ mèo đeo dây có bigsize,OEM,35000,0,35000,0,26.0,4.3,99868386.0,4.5436,False,4553.0,2040.0
214095571,"áo sơ mi jean siêu phẩm mới nhất cực đỉnh, phom ôm khỏe khoắn nam tính đầy cuốn hút và năng động - N48",OEM,370000,136900,233100,37,3.0,5.0,214095579.0,4.5436,False,4553.0,2040.0
109783750,Áo thun nam nữ unisex tay lỡ phông form rộng teen cổ tròn oversize cotton giá rẻ basic đen trắng tee pull YOUNG BOY,OEM,45000,0,45000,0,9.0,5.0,188838356.0,4.5436,False,4553.0,2040.0
68891563,ÁO KHOÁC KAKI NAM KIỂU DÁNG HÀN QUỐC,MD FASHION,239000,0,239000,0,8.0,2.8,68891565.0,4.5436,False,4553.0,2040.0
85086748,Áo sơ mi nam cổ trụ dài tay,OEM,159000,0,159000,0,71.0,4.7,85086788.0,4.5436,False,4553.0,2040.0
95054251,Quần Short Nam Big Size Quần Sọt Nam Thể Thao Cotton 4 Chiều Quần Đùi Nam Trên 100kg Quần Thun Nam Cao Cấp Giá Tốt WSB1 - ShopN6 (Sọc Ngẫu Nhiên),N6,105000,36000,69000,34,176.0,4.6,95054261.0,4.5436,False,4553.0,2040.0
156000684,Áo khoác nỉ bông cotton dày mịn - hoodie form rộng unisex slake- 2N Unisex,OEM,275000,76000,199000,28,12.0,5.0,156000696.0,4.5436,False,4553.0,2040.0
54713517,"Áo hoodie trơn màu đen thời trang trẻ trung, năng động - FORMENSHOP - FM5GV016",ARADO FASHION,210000,101000,109000,48,449.0,4.5,54713523.0,4.5436,False,4553.0,2040.0
99482495,Quần kaki nam trơn basic cao cấp vải kaki xịn hàng xuất dư Phuongnamshop20 z31,OEM,199000,79000,120000,40,23.0,4.7,106983053.0,4.5436,False,4553.0,2040.0
194863309,"Áo thun đôi nam nữ tay lỡ form rộng mẫu chưa có bồ, đã có bồ cực HOT giá siêu rẻ",OEM,78000,0,78000,0,5.0,3.0,194863318.0,4.5436,False,4553.0,2040.0
188718369,SECRET BOX - Áo thun Teeworld Unisex Form Rộng Nam Nữ,Teeworld,89000,10000,79000,11,66.0,4.6,188718377.0,4.5436,False,4553.0,2040.0
105937313,"Quần Lót Nam Lọt Khe Sexy Brave Person B1177 - Thiết Kế Quyến Rũ Dành Riêng Cho Phái Mạnh - Chất Liệu Mềm Mại, Thoải Mái, Thoàng Khí, Kháng Khuẩn",Brave Person,180000,73000,107000,41,34.0,4.6,105937331.0,4.5436,False,4553.0,2040.0
67231390,Quần tây nam đen ống côn Hàn Quốc vải co giãn mát mẻ,OEM,79000,0,79000,0,374.0,3.9,84776092.0,4.5436,False,4553.0,2040.0
122762684,"Áo Hoodie nam - Chất liệu nỉ da cá mềm mịn , kiểu dáng trẻ trung, năng động, mặc là đẹp",OEM,97000,0,97000,0,23.0,4.2,132709048.0,4.5436,False,4553.0,2040.0
203000312,"Bộ Thể Thao Nam mùa hè mặc ở nhà chất Cotton Xốp Thái siêu xịn, Đồ Bộ Quần Áo mùa hè cộc tay - PROMAN",OEM,99000,0,99000,0,4.0,2.0,203000332.0,4.5436,False,4553.0,2040.0
9354828,Quần Jean Nam Xanh Đậm S20,OEM,114000,0,114000,0,220.0,3.5,28738873.0,4.5436,False,4553.0,2040.0
63931679,Quần Dài Nam Đũi Trắng Khuy Cài Khóa Kéo Chất Đẹp DUICAITRANG98,OEM,120000,0,120000,0,47.0,4.6,63931683.0,4.5436,False,4553.0,2040.0
198211399,PUMA - Quần jogger thể thao nam bo gấu Booster Basketball 532124,Puma,2099000,1100000,999000,52,1.0,5.0,198211433.0,4.5436,False,4553.0,2040.0
164230858,"Áo thun polo nam cổ bẻ thun cá sấu cao cấp, thiết kế đơn giản trơn basic - FORMEN SHOP - FMHK001 - L",ARADO FASHION,250000,93000,157000,37,19.0,4.3,164230884.0,4.5436,False,4553.0,2040.0
71909603,Áo hoodie nam nữ form rộng Unisex một màu in hoạt hình cá tính Hàn Quốc – FORMEN SHOP – FMGV034,ARADO FASHION,199000,68000,131000,34,883.0,4.6,71909613.0,4.5436,False,4553.0,2040.0
56748419,"Bộ 4 áo thun nam cổ bẻ cao cấp DokaFashion, chất liệu thun cá sấu 4 chiều ngoại nhập",dokafashion,558000,209500,348500,38,16.0,4.1,56748429.0,4.5436,False,4553.0,2040.0
179746482,"Simple Box - 2 Áo ba lỗ nam, 3 quần lót nam tam giác, 5 đôi tất cao cấp MRM Manlywear",MRM Manlywear,699000,200000,499000,29,4.0,5.0,179746498.0,4.5436,False,4553.0,2040.0
58208620,"Áo sơ mi nam Amazing, sơ mi công sở, tay ngắn, nhiều màu 48112-02",Amazing,259000,83000,176000,32,19.0,4.5,58208628.0,4.5436,False,4553.0,2040.0
43512493,Áo thun polo nam sọc ngang có cổ bẻ vải cá sấu cao cấp ND04,Nexx & Dee,149000,0,149000,0,111.0,4.2,43512499.0,4.5436,False,4553.0,2040.0
101409664, Áo thun unisex form rộng tay lửng nam nữ hàn quốc in chữ New designer,TheNgauStyle,144000,14000,130000,10,38.0,5.0,101410406.0,4.5436,False,4553.0,2040.0
111477677,"Áo Sơ Mi Nam Ngắn Tay Kiểu Dáng Cơ Trưởng U886 Thời Trang Hàn Quốc Chất Cotton Pha Lụa Mềm Mại, Thoáng Mát, Chống Nhăn, Trẻ Trung, Năng Động- HÀNG CHÍNH HÃNG",US ARMY,498000,276000,222000,55,47.0,5.0,174218315.0,4.5436,False,4553.0,2040.0
193993541,Quần Jean nam Leman xanh đậm rách JD19 - Slim Form,Leman,549000,230000,319000,42,5.0,5.0,193993551.0,4.5436,False,4553.0,2040.0
50883523,Áo thun polo nam thể thao sọc ngang có cổ vải cá sấu thun thoáng mát trung niên Nexx & Dee ND03,Nexx & Dee,149000,0,149000,0,95.0,4.5,50883529.0,4.5436,False,4553.0,2040.0
190515998,"Quần lót nam boxer CITYMEN lưng Hàn Quốc cao cấp vải cotton co dãn 4 chiều mềm mại thoáng khí thấm hút tốt, quần xịp sịp đùi nam bao đổi trả 90 ngày",CITYMEN,56000,28800,27200,51,110.0,4.6,190516048.0,4.5436,False,4553.0,2040.0
85113305,ÁO KHOÁC DÙ NAM HAHAMAN 2 TRONG 1 CHUYỂN ĐỔI THÀNH BALO SIÊU NHẸ AKD02,Hahaman,250000,0,250000,0,619.0,4.3,85113316.0,4.5436,False,4553.0,2040.0
53281166,Áo gile nam ôm body màu đen chất liệu vải dày mịn,HM VESTON,398000,199000,199000,50,25.0,4.7,53281172.0,4.5436,False,4553.0,2040.0
194042805,Áo Phông Thun Polo Nam Nữ Form Rộng Ngắn Tay Essential Xanh Lá Phối Trắng Local Brand by Xfire Unisex POLO-ESSCS-XT822,XFIRE,275000,0,275000,0,1.0,5.0,194042817.0,4.5436,False,4553.0,2040.0
52188800,Combo 4 Quần Lót Nam Quần Sịp Đùi Sợi Cotton Cao Cấp MRM FASHION Mix 3 Màu TẶNG Đôi Tất Nam Cao Cấp,MRM Manlywear,380000,115000,265000,30,85.0,4.6,52188820.0,4.5436,False,4553.0,2040.0
229735142,QUẦN LÓT NAM (2 CÁI/BỘ) LEVI'S 2P BRIEF 87619-0072,Levi's,599000,0,599000,0,1.0,5.0,229735148.0,4.5436,False,4553.0,2040.0
62331443,"Quần bò nam co dãn Julido, chất jean mềm mại ôm dáng form chuẩn mẫu mới LKL05",Julido Store,279000,130000,149000,47,25.0,4.5,62331447.0,4.5436,False,4553.0,2040.0
163553232,Áo Phông Nam PoLo Ngắn Tay 4 Màu Kiểu Dáng Thời Trang Cao Cấp AVIANO,AVIANO,258000,129000,129000,50,121.0,4.2,163553234.0,4.5436,False,4553.0,2040.0
98874476,"Combo 2 quần thể thao Sport vải Thun Poly 2 Da thoáng mát, hút ẩm tốt, độ co giãn cao - Màu đen và trắng",AK Corner,255000,126000,129000,49,33.0,5.0,98874489.0,4.5436,False,4553.0,2040.0
147805800,[HÀNG XỊN - 3 LỚP] Quần Jogger Nam Thun Nỉ Lót Lông Cừu Ấm Áp - Hàng chính hãng dododios,dododios,149000,0,149000,0,165.0,4.6,147805810.0,4.5436,False,4553.0,2040.0
95071979,"Quần Short Jean Nam co dãn kiểu dáng trẻ trung đơn giản Thương Hiệu Chandi, quần sọt mẫu mới xu hướng QSJN250",Chandi,299000,184000,115000,62,63.0,4.8,95071983.0,4.5436,False,4553.0,2040.0
188947837,Áo thun POLO nam cá sấu có cổ bẻ phối sọc ngang ở cổ cao cấp Nexx&Dee PL18,Nexx & Dee,159000,0,159000,0,5.0,5.0,188947849.0,4.5436,False,4553.0,2040.0
208446974,PUMA - Áo thun nam ngắn tay T7 GO FOR Graphic 534216,Puma,1099000,400000,699000,36,3.0,5.0,208446982.0,4.5436,False,4553.0,2040.0
209102632,"OWEN - () Áo khoác nam, áo Jacket nhung tăm cao cấp giữ ấm tốt JK220741",Owen,1300000,104000,1196000,8,1.0,5.0,209102664.0,4.5436,False,4553.0,2040.0
106985429,"Áo Polo Nam Cao Cấp Cổ Bẻ Guzado, Chất Thun Cao Cấp Siêu Nhe, Siêu Co Giãn, Thấm Hút Cực Tốt, Phong Cách Thể Thao Khỏe Khoắn GPL02",GUZADO,295000,0,295000,0,8.0,3.7,106985455.0,4.5436,False,4553.0,2040.0
73598482,Áo thun nam dài tay cổ bẻ Hahaman cao cấp màu xanh nhạt CBDT03,Hahaman,200000,0,200000,0,6.0,4.7,73598488.0,4.5436,False,4553.0,2040.0
248251433,Áo sơ mi ngắn tay Bamboo Kẻ caro,Owen,590000,0,590000,0,1.0,5.0,248251443.0,4.5436,False,4553.0,2040.0
116255598,"Áo khoác nam 2 lớp AK Corner vải Xi Nhật cao cấp, thiết kế giấu nón tiện lợi, chất vải dày dặn bên trong có lớp hút ẩm, chống gió bụi, chống nắng tốt",AK Corner,310000,111000,199000,36,2.0,5.0,116255610.0,4.5436,False,4553.0,2040.0
118973485,Áo polo nam ADINO màu trắng vải cotton co giãn thiết kế basic trẻ trung PL40,ADINO,318000,159000,159000,50,30.0,4.8,118973493.0,4.5436,False,4553.0,2040.0
22490218,"Áo thun nam cổ bẻ vải cá sấu, Combo 2 áo – EZ202",dokafashion,337000,89010,247990,26,3.0,4.5,22490224.0,4.5436,False,4553.0,2040.0
89051348,Blentino Quần short ngố Kaki nam nhiều màu QS0321,Blentino,385000,0,385000,0,16.0,4.3,89051358.0,4.5436,False,4553.0,2040.0
132234215,Áo khoác gió nam vải dù lót caro Nexx&Dee có size lớn big size trẻ trung niên AK01,Nexx & Dee,269000,0,269000,0,34.0,4.8,132234229.0,4.5436,False,4553.0,2040.0
132234215,Áo khoác gió nam vải dù lót caro Nexx&Dee có size lớn big size trẻ trung niên AK01,Nexx & Dee,269000,0,269000,0,34.0,4.8,132234229.0,4.5436,False,4553.0,2040.0
207236298,"Áo vest blazer Linen nam, Áo blazer nam công sở chất vải linen tự nhiên mềm mại thời trang Đũi Việt",ĐŨI VIỆT,325000,23000,302000,7,9.0,4.0,214515336.0,4.5436,False,4553.0,2040.0
213985136,"Áo khoác Blazer Nam Form suông dài tay unisex basic chất linen cao cấp ,hợp mọi thời đại, phong cách Hàn Quốc, Blazer Đũi Việt",ĐŨI VIỆT,315000,22000,293000,7,3.0,5.0,213985138.0,4.5436,False,4553.0,2040.0
217513558,"Áo Khoác Dù unisex Nam Nữ Cổ Cao 2 Lớp Phối Họa tiết Hình Người Phong Cách Năng Động Cá Tính Hot Trend Mới, áo khoác đôi, Áo Khoác gió bomber Unisex Tag Nhựa, áo khoác cặp thể thao",Jinrinteen,99000,0,99000,0,1.0,5.0,217513560.0,4.5436,False,4553.0,2040.0
104913896,"áo khoác dù JACKET KILL SYSTEM, Áo khoác dù kiểu bomber logo Kill System phong cách, ÁO KHOÁC DÙ NAM NỮ FORM RỘNG KILL SYSTEM SIÊU CHẤT MỚI VỀ, ÁO KHOÁC DÙ CÓ NÓN UNISEX ULZZANG PHONG CÁCH HÀN QUỐC",Jinrinteen,99000,0,99000,0,118.0,4.0,104913902.0,4.5436,False,4553.0,2040.0
168872132,"Đồ Bơi Nam Nữ Đồ Tắm Couple Mùa Hè ATI80 MayHomes Tay Dài Chống Nắng UPF 50+, Long-Sleeve Rash Guard Swimsuit",MAYHOMES,289000,0,289000,0,86.0,4.5,168872157.0,4.5436,False,4553.0,2040.0
197603965,"Áo Khoác Da Nam, Áo Khoác Da Lót Lông Túi Hộp Cao Cấp Thời Trang Dokafashion EZAD31",dokafashion,549000,250000,299000,46,8.0,4.0,197603967.0,4.5436,False,4553.0,2040.0
198099838,Áo sơ mi nam dài tay BELLUNI chất tencel chống tia UV thoáng mát - ABD.BNT.BE.161.B6,BELLUNI,850000,0,850000,0,1.0,5.0,198100013.0,4.5436,False,4553.0,2040.0
249206954,"Bộ quần áo nam mùa hè chất vải nỉ polyster co giãn, mềm mịn, thoải mái phong cách trẻ trung T01",OEM,215000,0,215000,0,1.0,5.0,249206968.0,4.5436,False,4553.0,2040.0
208125217,"Áo sơ mi lụa nam dài tay có túi cao cấp LADOS 8097 co giãn nhẹ, thấm hút",LADOS,300000,81000,219000,27,4.0,5.0,208125223.0,4.5436,False,4553.0,2040.0
172282030,"Once you become fearless life becomes limitless, mã G121. Áo phông in hình chữ siêu đẹp. Áo thun hiệu GOKING cho nam nữ, cặp đôi, teen, trung niên. Quà tặng cao cấp cho gia đình, đồng nghiệp",GOKING,69000,0,69000,0,10.0,5.0,252662054.0,4.5436,False,4553.0,2040.0
162749020,Quần đùi thun nam cao cấp Model Fashion QSTC020,model fashion,89000,0,89000,0,10.0,3.7,162749034.0,4.5436,False,4553.0,2040.0
203951905,"THINK DIFFERENT, mã logo,g66. Áo thun polo cổ bẻ cho nam nữ, form unisex. Áo phông cổ trụ hàng hiệu Goking, quà tặng cao cấp cho gia đình, cặp đôi, doanh nghiệp",GOKING,148000,0,148000,0,24.0,4.7,203951923.0,4.5436,False,4553.0,2040.0
52133729,"Quần Lót Nam lưng CITYMEN vải lạnh co giãn 4 chiều cao cấp, đồ lót - LMTK-CTMAL",CITYMEN,50000,28800,21200,58,2487.0,4.5,52133739.0,4.5436,False,4553.0,2040.0
170488436,"Áo Thun Nam Cotton Spandex CAO CẤP cổ tròn, co giãn 4 chiều, thấm hút, khô thoáng, Regular Fit, Thương hiệu Việt BADBIRD",Badbird,225000,80000,145000,36,4.0,5.0,170488450.0,4.5436,False,4553.0,2040.0
172327845,"RUN FASTER - ACTIVE SPORT - MOVING FORWARD, mã G173. Áo thun in chữ siêu đẹp. Áo phông hàng hiệu GOKING cho nam nữ, cặp đôi, teen, trung niên. Quà tặng cao cấp cho gia đình, doanh nghiệp",GOKING,99000,0,99000,0,5.0,5.0,210757883.0,4.5436,False,4553.0,2040.0
172282605,"BORN WITHOUT RULES, mã G122. Áo thun in hình con Hổ siêu đẹp. Áo phông hàng hiệu GOKING, form unisex cho nam nữ, trẻ em. Quà tặng cao cấp cho gia đình, hội nhóm, doanh nghiệp",GOKING,69000,0,69000,0,,,,,,,
100368658, Quần đùi thể thao nam Fasvin Q21432.HN vải gió chun mềm mại co giãn,Fasvin,179000,20000,159000,11,3.0,5.0,100369856.0,4.5436,False,4553.0,2040.0
22559187,Quần Lót Nam Thun Lạnh - Q006,OEM,99000,0,99000,0,129.0,4.6,75345646.0,4.5436,False,4553.0,2040.0
126040231,áo thun tay dài - form rộng - Chất Cotton Mềm Mát (SP4),OEM,158000,0,158000,0,42.0,4.8,126040658.0,4.5436,False,4553.0,2040.0
14632988,Quần dài jogger nam minimalist Phúc An 1010,Phúc An Fashion,65000,0,65000,0,39.0,3.8,14632991.0,4.5436,False,4553.0,2040.0
104064701,"Quần jean nam chất liệu bò cao cấp, co giãn , phong cách trẻ trung ms82",OEM,145000,15000,130000,10,112.0,4.5,104065308.0,4.5436,False,4553.0,2040.0
68200548,"Áo ba lỗ nam, áo sát nách nam,sợi cotton cao cấp mềm mịn, thấm hút mồ hôi, siều thoáng mát, co giãn 4 chiều Mrm Manlywear",MRM Manlywear,155000,26000,129000,17,277.0,4.7,68200559.0,4.5436,False,4553.0,2040.0
